"Continente";"País de Residência Permanente";"Unidade da Federação";"Mês";"Chegadas"
"Ásia";"Paquistão";"Paraná";"Abril";"0"
"Ásia";"Paquistão";"Paraná";"Maio";"0"
"Ásia";"Paquistão";"Paraná";"Junho";"0"
"Ásia";"Paquistão";"Paraná";"Julho";"1"
"Ásia";"Paquistão";"Paraná";"Agosto";"0"
"Ásia";"Paquistão";"Paraná";"Setembro";"0"
"Ásia";"Paquistão";"Paraná";"Outubro";"0"
"Ásia";"Paquistão";"Paraná";"Novembro";"1"
"Ásia";"Paquistão";"Paraná";"Dezembro";"1"
"Ásia";"Paquistão";"Pernambuco";"Janeiro";"0"
"Ásia";"Paquistão";"Pernambuco";"Fevereiro";"0"
"Ásia";"Paquistão";"Pernambuco";"Março";"0"
"Ásia";"Paquistão";"Pernambuco";"Abril";"0"
"Ásia";"Paquistão";"Pernambuco";"Maio";"0"
"Ásia";"Paquistão";"Pernambuco";"Junho";"0"
"Ásia";"Paquistão";"Pernambuco";"Julho";"0"
"Ásia";"Paquistão";"Pernambuco";"Agosto";"0"
"Ásia";"Paquistão";"Pernambuco";"Setembro";"0"
"Ásia";"Paquistão";"Pernambuco";"Outubro";"0"
"Ásia";"Paquistão";"Pernambuco";"Novembro";"0"
"Ásia";"Paquistão";"Pernambuco";"Dezembro";"0"
"Ásia";"Paquistão";"Rio de Janeiro";"Janeiro";"32"
"Ásia";"Paquistão";"Rio de Janeiro";"Fevereiro";"32"
"Ásia";"Paquistão";"Rio de Janeiro";"Março";"27"
"Ásia";"Paquistão";"Rio de Janeiro";"Abril";"25"
"Ásia";"Paquistão";"Rio de Janeiro";"Maio";"19"
"Ásia";"Paquistão";"Rio de Janeiro";"Junho";"16"
"Ásia";"Paquistão";"Rio de Janeiro";"Julho";"23"
"Ásia";"Paquistão";"Rio de Janeiro";"Agosto";"21"
"Ásia";"Paquistão";"Rio de Janeiro";"Setembro";"22"
"Ásia";"Paquistão";"Rio de Janeiro";"Outubro";"25"
"Ásia";"Paquistão";"Rio de Janeiro";"Novembro";"27"
"Ásia";"Paquistão";"Rio de Janeiro";"Dezembro";"33"
"Ásia";"Paquistão";"Rio Grande do Norte";"Janeiro";"0"
"Ásia";"Paquistão";"Rio Grande do Norte";"Fevereiro";"0"
"Ásia";"Paquistão";"Rio Grande do Norte";"Março";"0"
"Ásia";"Paquistão";"Rio Grande do Norte";"Abril";"0"
"Ásia";"Paquistão";"Rio Grande do Norte";"Maio";"0"
"Ásia";"Paquistão";"Rio Grande do Norte";"Junho";"0"
"Ásia";"Paquistão";"Rio Grande do Norte";"Julho";"0"
"Ásia";"Paquistão";"Rio Grande do Norte";"Agosto";"0"
"Ásia";"Paquistão";"Rio Grande do Norte";"Setembro";"0"
"Ásia";"Paquistão";"Rio Grande do Norte";"Outubro";"0"
"Ásia";"Paquistão";"Rio Grande do Norte";"Novembro";"0"
"Ásia";"Paquistão";"Rio Grande do Norte";"Dezembro";"0"
"Ásia";"Paquistão";"Rio Grande do Sul";"Janeiro";"0"
"Ásia";"Paquistão";"Rio Grande do Sul";"Fevereiro";"4"
"Ásia";"Paquistão";"Rio Grande do Sul";"Março";"0"
"Ásia";"Paquistão";"Rio Grande do Sul";"Abril";"1"
"Ásia";"Paquistão";"Rio Grande do Sul";"Maio";"0"
"Ásia";"Paquistão";"Rio Grande do Sul";"Junho";"0"
"Ásia";"Paquistão";"Rio Grande do Sul";"Julho";"0"
"Ásia";"Paquistão";"Rio Grande do Sul";"Agosto";"0"
"Ásia";"Paquistão";"Rio Grande do Sul";"Setembro";"0"
"Ásia";"Paquistão";"Rio Grande do Sul";"Outubro";"0"
"Ásia";"Paquistão";"Rio Grande do Sul";"Novembro";"0"
"Ásia";"Paquistão";"Rio Grande do Sul";"Dezembro";"0"
"Ásia";"Paquistão";"Roraima";"Janeiro";"0"
"Ásia";"Paquistão";"Roraima";"Fevereiro";"0"
"Ásia";"Paquistão";"Roraima";"Março";"1"
"Ásia";"Paquistão";"Roraima";"Abril";"1"
"Ásia";"Paquistão";"Roraima";"Maio";"0"
"Ásia";"Paquistão";"Roraima";"Junho";"0"
"Ásia";"Paquistão";"Roraima";"Julho";"0"
"Ásia";"Paquistão";"Roraima";"Agosto";"2"
"Ásia";"Paquistão";"Roraima";"Setembro";"0"
"Ásia";"Paquistão";"Roraima";"Outubro";"2"
"Ásia";"Paquistão";"Roraima";"Novembro";"0"
"Ásia";"Paquistão";"Roraima";"Dezembro";"2"
"Ásia";"Paquistão";"Santa Catarina";"Janeiro";"0"
"Ásia";"Paquistão";"Santa Catarina";"Fevereiro";"0"
"Ásia";"Paquistão";"Santa Catarina";"Março";"0"
"Ásia";"Paquistão";"Santa Catarina";"Abril";"0"
"Ásia";"Paquistão";"Santa Catarina";"Maio";"0"
"Ásia";"Paquistão";"Santa Catarina";"Junho";"0"
"Ásia";"Paquistão";"Santa Catarina";"Julho";"0"
"Ásia";"Paquistão";"Santa Catarina";"Agosto";"0"
"Ásia";"Paquistão";"Santa Catarina";"Setembro";"0"
"Ásia";"Paquistão";"Santa Catarina";"Outubro";"0"
"Ásia";"Paquistão";"Santa Catarina";"Novembro";"0"
"Ásia";"Paquistão";"Santa Catarina";"Dezembro";"0"
"Ásia";"Paquistão";"São Paulo";"Janeiro";"64"
"Ásia";"Paquistão";"São Paulo";"Fevereiro";"72"
"Ásia";"Paquistão";"São Paulo";"Março";"75"
"Ásia";"Paquistão";"São Paulo";"Abril";"64"
"Ásia";"Paquistão";"São Paulo";"Maio";"60"
"Ásia";"Paquistão";"São Paulo";"Junho";"57"
"Ásia";"Paquistão";"São Paulo";"Julho";"71"
"Ásia";"Paquistão";"São Paulo";"Agosto";"63"
"Ásia";"Paquistão";"São Paulo";"Setembro";"62"
"Ásia";"Paquistão";"São Paulo";"Outubro";"65"
"Ásia";"Paquistão";"São Paulo";"Novembro";"67"
"Ásia";"Paquistão";"São Paulo";"Dezembro";"73"
"Ásia";"Paquistão";"Outras Unidades da Federação";"Janeiro";"0"
"Ásia";"Paquistão";"Outras Unidades da Federação";"Fevereiro";"0"
"Ásia";"Paquistão";"Outras Unidades da Federação";"Março";"0"
"Ásia";"Paquistão";"Outras Unidades da Federação";"Abril";"0"
"Ásia";"Paquistão";"Outras Unidades da Federação";"Maio";"0"
"Ásia";"Paquistão";"Outras Unidades da Federação";"Junho";"0"
"Ásia";"Paquistão";"Outras Unidades da Federação";"Julho";"0"
"Ásia";"Paquistão";"Outras Unidades da Federação";"Agosto";"0"
"Ásia";"Paquistão";"Outras Unidades da Federação";"Setembro";"0"
"Ásia";"Paquistão";"Outras Unidades da Federação";"Outubro";"0"
"Ásia";"Paquistão";"Outras Unidades da Federação";"Novembro";"0"
"Ásia";"Paquistão";"Outras Unidades da Federação";"Dezembro";"0"
"Ásia";"República da Coreia";"Acre";"Janeiro";"0"
"Ásia";"República da Coreia";"Acre";"Fevereiro";"0"
"Ásia";"República da Coreia";"Acre";"Março";"0"
"Ásia";"República da Coreia";"Acre";"Abril";"0"
"Ásia";"República da Coreia";"Acre";"Maio";"0"
"Ásia";"República da Coreia";"Acre";"Junho";"0"
"Ásia";"República da Coreia";"Acre";"Julho";"0"
"Ásia";"República da Coreia";"Acre";"Agosto";"0"
"Ásia";"República da Coreia";"Acre";"Setembro";"0"
"Ásia";"República da Coreia";"Acre";"Outubro";"0"
"Ásia";"República da Coreia";"Acre";"Novembro";"0"
"Ásia";"República da Coreia";"Acre";"Dezembro";"0"
"Ásia";"República da Coreia";"Amapá";"Janeiro";"2"
"Ásia";"República da Coreia";"Amapá";"Fevereiro";"0"
"Ásia";"República da Coreia";"Amapá";"Março";"0"
"Ásia";"República da Coreia";"Amapá";"Abril";"0"
"Ásia";"República da Coreia";"Amapá";"Maio";"0"
"Ásia";"República da Coreia";"Amapá";"Junho";"0"
"Ásia";"República da Coreia";"Amapá";"Julho";"0"
"Ásia";"República da Coreia";"Amapá";"Agosto";"0"
"Ásia";"República da Coreia";"Amapá";"Setembro";"0"
"Ásia";"República da Coreia";"Amapá";"Outubro";"0"
"Ásia";"República da Coreia";"Amapá";"Novembro";"0"
"Ásia";"República da Coreia";"Amapá";"Dezembro";"0"
"Ásia";"República da Coreia";"Amazonas";"Janeiro";"16"
"Ásia";"República da Coreia";"Amazonas";"Fevereiro";"15"
"Ásia";"República da Coreia";"Amazonas";"Março";"19"
"Ásia";"República da Coreia";"Amazonas";"Abril";"14"
"Ásia";"República da Coreia";"Amazonas";"Maio";"17"
"Ásia";"República da Coreia";"Amazonas";"Junho";"27"
"Ásia";"República da Coreia";"Amazonas";"Julho";"29"
"Ásia";"República da Coreia";"Amazonas";"Agosto";"31"
"Ásia";"República da Coreia";"Amazonas";"Setembro";"28"
"Ásia";"República da Coreia";"Amazonas";"Outubro";"31"
"Ásia";"República da Coreia";"Amazonas";"Novembro";"26"
"Ásia";"República da Coreia";"Amazonas";"Dezembro";"29"
"Ásia";"República da Coreia";"Bahia";"Janeiro";"4"
"Ásia";"República da Coreia";"Bahia";"Fevereiro";"3"
"Ásia";"República da Coreia";"Bahia";"Março";"3"
"Ásia";"República da Coreia";"Bahia";"Abril";"3"
"Ásia";"República da Coreia";"Bahia";"Maio";"2"
"Ásia";"República da Coreia";"Bahia";"Junho";"1"
"Ásia";"República da Coreia";"Bahia";"Julho";"2"
"Ásia";"República da Coreia";"Bahia";"Agosto";"2"
"Ásia";"República da Coreia";"Bahia";"Setembro";"4"
"Ásia";"República da Coreia";"Bahia";"Outubro";"4"
"Ásia";"República da Coreia";"Bahia";"Novembro";"5"
"Ásia";"República da Coreia";"Bahia";"Dezembro";"5"
"Ásia";"República da Coreia";"Ceará";"Janeiro";"5"
"Ásia";"República da Coreia";"Ceará";"Fevereiro";"5"
"Ásia";"República da Coreia";"Ceará";"Março";"0"
"Ásia";"República da Coreia";"Ceará";"Abril";"3"
"Ásia";"República da Coreia";"Ceará";"Maio";"3"
"Ásia";"República da Coreia";"Ceará";"Junho";"4"
"Ásia";"República da Coreia";"Ceará";"Julho";"8"
"Ásia";"República da Coreia";"Ceará";"Agosto";"7"
"Ásia";"República da Coreia";"Ceará";"Setembro";"5"
"Ásia";"República da Coreia";"Ceará";"Outubro";"0"
"Ásia";"República da Coreia";"Ceará";"Novembro";"9"
"Ásia";"República da Coreia";"Ceará";"Dezembro";"8"
"Ásia";"República da Coreia";"Distrito Federal";"Janeiro";"6"
"Ásia";"República da Coreia";"Distrito Federal";"Fevereiro";"6"
"Ásia";"República da Coreia";"Distrito Federal";"Março";"6"
"Ásia";"República da Coreia";"Distrito Federal";"Abril";"4"
"Ásia";"República da Coreia";"Distrito Federal";"Maio";"4"
"Ásia";"República da Coreia";"Distrito Federal";"Junho";"4"
"Ásia";"República da Coreia";"Distrito Federal";"Julho";"4"
"Ásia";"República da Coreia";"Distrito Federal";"Agosto";"5"
"Ásia";"República da Coreia";"Distrito Federal";"Setembro";"4"
"Ásia";"República da Coreia";"Distrito Federal";"Outubro";"5"
"Ásia";"República da Coreia";"Distrito Federal";"Novembro";"5"
"Ásia";"República da Coreia";"Distrito Federal";"Dezembro";"0"
"Ásia";"República da Coreia";"Mato Grosso do Sul";"Janeiro";"6"
"Ásia";"República da Coreia";"Mato Grosso do Sul";"Fevereiro";"0"
"Ásia";"República da Coreia";"Mato Grosso do Sul";"Março";"2"
"Ásia";"República da Coreia";"Mato Grosso do Sul";"Abril";"3"
"Ásia";"República da Coreia";"Mato Grosso do Sul";"Maio";"2"
"Ásia";"República da Coreia";"Mato Grosso do Sul";"Junho";"2"
"Ásia";"República da Coreia";"Mato Grosso do Sul";"Julho";"3"
"Ásia";"República da Coreia";"Mato Grosso do Sul";"Agosto";"3"
"Ásia";"República da Coreia";"Mato Grosso do Sul";"Setembro";"3"
"Ásia";"República da Coreia";"Mato Grosso do Sul";"Outubro";"3"
"Ásia";"República da Coreia";"Mato Grosso do Sul";"Novembro";"3"
"Ásia";"República da Coreia";"Mato Grosso do Sul";"Dezembro";"6"
"Ásia";"República da Coreia";"Minas Gerais";"Janeiro";"1"
"Ásia";"República da Coreia";"Minas Gerais";"Fevereiro";"1"
"Ásia";"República da Coreia";"Minas Gerais";"Março";"0"
"Ásia";"República da Coreia";"Minas Gerais";"Abril";"2"
"Ásia";"República da Coreia";"Minas Gerais";"Maio";"0"
"Ásia";"República da Coreia";"Minas Gerais";"Junho";"2"
"Ásia";"República da Coreia";"Minas Gerais";"Julho";"5"
"Ásia";"República da Coreia";"Minas Gerais";"Agosto";"4"
"Ásia";"República da Coreia";"Minas Gerais";"Setembro";"4"
"Ásia";"República da Coreia";"Minas Gerais";"Outubro";"4"
"Ásia";"República da Coreia";"Minas Gerais";"Novembro";"5"
"Ásia";"República da Coreia";"Minas Gerais";"Dezembro";"7"
"Ásia";"República da Coreia";"Pará";"Janeiro";"0"
"Ásia";"República da Coreia";"Pará";"Fevereiro";"0"
"Ásia";"República da Coreia";"Pará";"Março";"1"
"Ásia";"República da Coreia";"Pará";"Abril";"0"
"Ásia";"República da Coreia";"Pará";"Maio";"0"
"Ásia";"República da Coreia";"Pará";"Junho";"0"
"Ásia";"República da Coreia";"Pará";"Julho";"0"
"Ásia";"República da Coreia";"Pará";"Agosto";"1"
"Ásia";"República da Coreia";"Pará";"Setembro";"1"
"Ásia";"República da Coreia";"Pará";"Outubro";"0"
"Ásia";"República da Coreia";"Pará";"Novembro";"0"
"Ásia";"República da Coreia";"Pará";"Dezembro";"1"
"Ásia";"República da Coreia";"Paraná";"Janeiro";"1.964"
"Ásia";"República da Coreia";"Paraná";"Fevereiro";"1.336"
"Ásia";"República da Coreia";"Paraná";"Março";"852"
"Ásia";"República da Coreia";"Paraná";"Abril";"894"
"Ásia";"República da Coreia";"Paraná";"Maio";"586"
"Ásia";"República da Coreia";"Paraná";"Junho";"499"
"Ásia";"República da Coreia";"Paraná";"Julho";"931"
"Ásia";"República da Coreia";"Paraná";"Agosto";"723"
"Ásia";"República da Coreia";"Paraná";"Setembro";"761"
"Ásia";"República da Coreia";"Paraná";"Outubro";"806"
"Ásia";"República da Coreia";"Paraná";"Novembro";"883"
"Ásia";"República da Coreia";"Paraná";"Dezembro";"1.303"
"Ásia";"República da Coreia";"Pernambuco";"Janeiro";"6"
"Ásia";"República da Coreia";"Pernambuco";"Fevereiro";"2"
"Ásia";"República da Coreia";"Pernambuco";"Março";"2"
"Ásia";"República da Coreia";"Pernambuco";"Abril";"1"
"Ásia";"República da Coreia";"Pernambuco";"Maio";"1"
"Ásia";"República da Coreia";"Pernambuco";"Junho";"0"
"Ásia";"República da Coreia";"Pernambuco";"Julho";"2"
"Ásia";"República da Coreia";"Pernambuco";"Agosto";"2"
"Ásia";"República da Coreia";"Pernambuco";"Setembro";"2"
"Ásia";"República da Coreia";"Pernambuco";"Outubro";"2"
"Ásia";"República da Coreia";"Pernambuco";"Novembro";"2"
"Ásia";"República da Coreia";"Pernambuco";"Dezembro";"3"
"Ásia";"República da Coreia";"Rio de Janeiro";"Janeiro";"393"
"Ásia";"República da Coreia";"Rio de Janeiro";"Fevereiro";"382"
"Ásia";"República da Coreia";"Rio de Janeiro";"Março";"323"
"Ásia";"República da Coreia";"Rio de Janeiro";"Abril";"289"
"Ásia";"República da Coreia";"Rio de Janeiro";"Maio";"224"
"Ásia";"República da Coreia";"Rio de Janeiro";"Junho";"183"
"Ásia";"República da Coreia";"Rio de Janeiro";"Julho";"270"
"Ásia";"República da Coreia";"Rio de Janeiro";"Agosto";"250"
"Ásia";"República da Coreia";"Rio de Janeiro";"Setembro";"256"
"Ásia";"República da Coreia";"Rio de Janeiro";"Outubro";"290"
"Ásia";"República da Coreia";"Rio de Janeiro";"Novembro";"343"
"Ásia";"República da Coreia";"Rio de Janeiro";"Dezembro";"394"
"Ásia";"República da Coreia";"Rio Grande do Norte";"Janeiro";"0"
"Ásia";"República da Coreia";"Rio Grande do Norte";"Fevereiro";"0"
"Ásia";"República da Coreia";"Rio Grande do Norte";"Março";"1"
"Ásia";"República da Coreia";"Rio Grande do Norte";"Abril";"1"
"Ásia";"República da Coreia";"Rio Grande do Norte";"Maio";"0"
"Ásia";"República da Coreia";"Rio Grande do Norte";"Junho";"0"
"Ásia";"República da Coreia";"Rio Grande do Norte";"Julho";"0"
"Ásia";"República da Coreia";"Rio Grande do Norte";"Agosto";"0"
"Ásia";"República da Coreia";"Rio Grande do Norte";"Setembro";"0"
"Ásia";"República da Coreia";"Rio Grande do Norte";"Outubro";"0"
"Ásia";"República da Coreia";"Rio Grande do Norte";"Novembro";"0"
"Ásia";"República da Coreia";"Rio Grande do Norte";"Dezembro";"1"
"Ásia";"República da Coreia";"Rio Grande do Sul";"Janeiro";"23"
"Ásia";"República da Coreia";"Rio Grande do Sul";"Fevereiro";"15"
"Ásia";"República da Coreia";"Rio Grande do Sul";"Março";"6"
"Ásia";"República da Coreia";"Rio Grande do Sul";"Abril";"8"
"Ásia";"República da Coreia";"Rio Grande do Sul";"Maio";"5"
"Ásia";"República da Coreia";"Rio Grande do Sul";"Junho";"5"
"Ásia";"República da Coreia";"Rio Grande do Sul";"Julho";"5"
"Ásia";"República da Coreia";"Rio Grande do Sul";"Agosto";"6"
"Ásia";"República da Coreia";"Rio Grande do Sul";"Setembro";"6"
"Ásia";"República da Coreia";"Rio Grande do Sul";"Outubro";"5"
"Ásia";"República da Coreia";"Rio Grande do Sul";"Novembro";"8"
"Ásia";"República da Coreia";"Rio Grande do Sul";"Dezembro";"3"
"Ásia";"República da Coreia";"Roraima";"Janeiro";"1"
"Ásia";"República da Coreia";"Roraima";"Fevereiro";"1"
"Ásia";"República da Coreia";"Roraima";"Março";"0"
"Ásia";"República da Coreia";"Roraima";"Abril";"1"
"Ásia";"República da Coreia";"Roraima";"Maio";"1"
"Ásia";"República da Coreia";"Roraima";"Junho";"1"
"Ásia";"República da Coreia";"Roraima";"Julho";"1"
"Ásia";"República da Coreia";"Roraima";"Agosto";"0"
"Ásia";"República da Coreia";"Roraima";"Setembro";"0"
"Ásia";"República da Coreia";"Roraima";"Outubro";"0"
"Ásia";"República da Coreia";"Roraima";"Novembro";"0"
"Ásia";"República da Coreia";"Roraima";"Dezembro";"2"
"Ásia";"República da Coreia";"Santa Catarina";"Janeiro";"0"
"Ásia";"República da Coreia";"Santa Catarina";"Fevereiro";"0"
"Ásia";"República da Coreia";"Santa Catarina";"Março";"1"
"Ásia";"República da Coreia";"Santa Catarina";"Abril";"0"
"Ásia";"República da Coreia";"Santa Catarina";"Maio";"0"
"Ásia";"República da Coreia";"Santa Catarina";"Junho";"0"
"Ásia";"República da Coreia";"Santa Catarina";"Julho";"0"
"Ásia";"República da Coreia";"Santa Catarina";"Agosto";"0"
"Ásia";"República da Coreia";"Santa Catarina";"Setembro";"3"
"Ásia";"República da Coreia";"Santa Catarina";"Outubro";"0"
"Ásia";"República da Coreia";"Santa Catarina";"Novembro";"0"
"Ásia";"República da Coreia";"Santa Catarina";"Dezembro";"2"
"Ásia";"República da Coreia";"São Paulo";"Janeiro";"2.208"
"Ásia";"República da Coreia";"São Paulo";"Fevereiro";"2.468"
"Ásia";"República da Coreia";"São Paulo";"Março";"2.566"
"Ásia";"República da Coreia";"São Paulo";"Abril";"2.206"
"Ásia";"República da Coreia";"São Paulo";"Maio";"2.048"
"Ásia";"República da Coreia";"São Paulo";"Junho";"1.963"
"Ásia";"República da Coreia";"São Paulo";"Julho";"2.439"
"Ásia";"República da Coreia";"São Paulo";"Agosto";"2.175"
"Ásia";"República da Coreia";"São Paulo";"Setembro";"2.125"
"Ásia";"República da Coreia";"São Paulo";"Outubro";"2.218"
"Ásia";"República da Coreia";"São Paulo";"Novembro";"2.295"
"Ásia";"República da Coreia";"São Paulo";"Dezembro";"2.505"
"Ásia";"República da Coreia";"Outras Unidades da Federação";"Janeiro";"0"
"Ásia";"República da Coreia";"Outras Unidades da Federação";"Fevereiro";"0"
"Ásia";"República da Coreia";"Outras Unidades da Federação";"Março";"0"
"Ásia";"República da Coreia";"Outras Unidades da Federação";"Abril";"0"
"Ásia";"República da Coreia";"Outras Unidades da Federação";"Maio";"0"
"Ásia";"República da Coreia";"Outras Unidades da Federação";"Junho";"0"
"Ásia";"República da Coreia";"Outras Unidades da Federação";"Julho";"0"
"Ásia";"República da Coreia";"Outras Unidades da Federação";"Agosto";"0"
"Ásia";"República da Coreia";"Outras Unidades da Federação";"Setembro";"0"
"Ásia";"República da Coreia";"Outras Unidades da Federação";"Outubro";"0"
"Ásia";"República da Coreia";"Outras Unidades da Federação";"Novembro";"0"
"Ásia";"República da Coreia";"Outras Unidades da Federação";"Dezembro";"2"
"Ásia";"Síria";"Acre";"Janeiro";"0"
"Ásia";"Síria";"Acre";"Fevereiro";"0"
"Ásia";"Síria";"Acre";"Março";"0"
"Ásia";"Síria";"Acre";"Abril";"0"
"Ásia";"Síria";"Acre";"Maio";"0"
"Ásia";"Síria";"Acre";"Junho";"0"
"Ásia";"Síria";"Acre";"Julho";"0"
"Ásia";"Síria";"Acre";"Agosto";"0"
"Ásia";"Síria";"Acre";"Setembro";"0"
"Ásia";"Síria";"Acre";"Outubro";"0"
"Ásia";"Síria";"Acre";"Novembro";"0"
"Ásia";"Síria";"Acre";"Dezembro";"0"
"Ásia";"Síria";"Amapá";"Janeiro";"0"
"Ásia";"Síria";"Amapá";"Fevereiro";"0"
"Ásia";"Síria";"Amapá";"Março";"0"
"Ásia";"Síria";"Amapá";"Abril";"0"
"Ásia";"Síria";"Amapá";"Maio";"0"
"Ásia";"Síria";"Amapá";"Junho";"0"
"Ásia";"Síria";"Amapá";"Julho";"0"
"Ásia";"Síria";"Amapá";"Agosto";"0"
"Ásia";"Síria";"Amapá";"Setembro";"0"
"Ásia";"Síria";"Amapá";"Outubro";"0"
"Ásia";"Síria";"Amapá";"Novembro";"0"
"Ásia";"Síria";"Amapá";"Dezembro";"0"
"Ásia";"Síria";"Amazonas";"Janeiro";"0"
"Ásia";"Síria";"Amazonas";"Fevereiro";"0"
"Ásia";"Síria";"Amazonas";"Março";"0"
"Ásia";"Síria";"Amazonas";"Abril";"0"
"Ásia";"Síria";"Amazonas";"Maio";"0"
"Ásia";"Síria";"Amazonas";"Junho";"0"
"Ásia";"Síria";"Amazonas";"Julho";"0"
"Ásia";"Síria";"Amazonas";"Agosto";"0"
"Ásia";"Síria";"Amazonas";"Setembro";"0"
"Ásia";"Síria";"Amazonas";"Outubro";"0"
"Ásia";"Síria";"Amazonas";"Novembro";"0"
"Ásia";"Síria";"Amazonas";"Dezembro";"0"
"Ásia";"Síria";"Bahia";"Janeiro";"0"
"Ásia";"Síria";"Bahia";"Fevereiro";"0"
"Ásia";"Síria";"Bahia";"Março";"0"
"Ásia";"Síria";"Bahia";"Abril";"0"
"Ásia";"Síria";"Bahia";"Maio";"0"
"Ásia";"Síria";"Bahia";"Junho";"0"
"Ásia";"Síria";"Bahia";"Julho";"0"
"Ásia";"Síria";"Bahia";"Agosto";"0"
"Ásia";"Síria";"Bahia";"Setembro";"0"
"Ásia";"Síria";"Bahia";"Outubro";"0"
"Ásia";"Síria";"Bahia";"Novembro";"0"
"Ásia";"Síria";"Bahia";"Dezembro";"0"
"Ásia";"Síria";"Ceará";"Janeiro";"0"
"Ásia";"Síria";"Ceará";"Fevereiro";"0"
"Ásia";"Síria";"Ceará";"Março";"0"
"Ásia";"Síria";"Ceará";"Abril";"0"
"Ásia";"Síria";"Ceará";"Maio";"0"
"Ásia";"Síria";"Ceará";"Junho";"0"
"Ásia";"Síria";"Ceará";"Julho";"0"
"Ásia";"Síria";"Ceará";"Agosto";"0"
"Ásia";"Síria";"Ceará";"Setembro";"0"
"Ásia";"Síria";"Ceará";"Outubro";"0"
"Ásia";"Síria";"Ceará";"Novembro";"0"
"Ásia";"Síria";"Ceará";"Dezembro";"0"
"Ásia";"Síria";"Distrito Federal";"Janeiro";"0"
"Ásia";"Síria";"Distrito Federal";"Fevereiro";"0"
"Ásia";"Síria";"Distrito Federal";"Março";"0"
"Ásia";"Síria";"Distrito Federal";"Abril";"0"
"Ásia";"Síria";"Distrito Federal";"Maio";"0"
"Ásia";"Síria";"Distrito Federal";"Junho";"0"
"Ásia";"Síria";"Distrito Federal";"Julho";"0"
"Ásia";"Síria";"Distrito Federal";"Agosto";"0"
"Ásia";"Síria";"Distrito Federal";"Setembro";"0"
"Ásia";"Síria";"Distrito Federal";"Outubro";"0"
"Ásia";"Síria";"Distrito Federal";"Novembro";"0"
"Ásia";"Síria";"Distrito Federal";"Dezembro";"0"
"Ásia";"Síria";"Mato Grosso do Sul";"Janeiro";"0"
"Ásia";"Síria";"Mato Grosso do Sul";"Fevereiro";"0"
"Ásia";"Síria";"Mato Grosso do Sul";"Março";"0"
"Ásia";"Síria";"Mato Grosso do Sul";"Abril";"0"
"Ásia";"Síria";"Mato Grosso do Sul";"Maio";"0"
"Ásia";"Síria";"Mato Grosso do Sul";"Junho";"0"
"Ásia";"Síria";"Mato Grosso do Sul";"Julho";"0"
"Ásia";"Síria";"Mato Grosso do Sul";"Agosto";"0"
"Ásia";"Síria";"Mato Grosso do Sul";"Setembro";"0"
"Ásia";"Síria";"Mato Grosso do Sul";"Outubro";"0"
"Ásia";"Síria";"Mato Grosso do Sul";"Novembro";"0"
"Ásia";"Síria";"Mato Grosso do Sul";"Dezembro";"0"
"Ásia";"Síria";"Minas Gerais";"Janeiro";"0"
"Ásia";"Síria";"Minas Gerais";"Fevereiro";"0"
"Ásia";"Síria";"Minas Gerais";"Março";"0"
"Ásia";"Síria";"Minas Gerais";"Abril";"0"
"Ásia";"Síria";"Minas Gerais";"Maio";"0"
"Ásia";"Síria";"Minas Gerais";"Junho";"0"
"Ásia";"Síria";"Minas Gerais";"Julho";"0"
"Ásia";"Síria";"Minas Gerais";"Agosto";"0"
"Ásia";"Síria";"Minas Gerais";"Setembro";"0"
"Ásia";"Síria";"Minas Gerais";"Outubro";"0"
"Ásia";"Síria";"Minas Gerais";"Novembro";"0"
"Ásia";"Síria";"Minas Gerais";"Dezembro";"0"
"Ásia";"Síria";"Pará";"Janeiro";"0"
"Ásia";"Síria";"Pará";"Fevereiro";"0"
"Ásia";"Síria";"Pará";"Março";"0"
"Ásia";"Síria";"Pará";"Abril";"0"
"Ásia";"Síria";"Pará";"Maio";"0"
"Ásia";"Síria";"Pará";"Junho";"0"
"Ásia";"Síria";"Pará";"Julho";"0"
"Ásia";"Síria";"Pará";"Agosto";"0"
"Ásia";"Síria";"Pará";"Setembro";"0"
"Ásia";"Síria";"Pará";"Outubro";"0"
"Ásia";"Síria";"Pará";"Novembro";"0"
"Ásia";"Síria";"Pará";"Dezembro";"0"
"Ásia";"Síria";"Paraná";"Janeiro";"0"
"Ásia";"Síria";"Paraná";"Fevereiro";"0"
"Ásia";"Síria";"Paraná";"Março";"0"
"Ásia";"Síria";"Paraná";"Abril";"0"
"Ásia";"Síria";"Paraná";"Maio";"0"
"Ásia";"Síria";"Paraná";"Junho";"0"
"Ásia";"Síria";"Paraná";"Julho";"0"
"Ásia";"Síria";"Paraná";"Agosto";"0"
"Ásia";"Síria";"Paraná";"Setembro";"0"
